ano,id_area,id_centro,id_indicador,indicador,Valor_Indicador,pos_br,pos_sul,pos_rs,pos_pub_br,pos_pub_sul,pos_pub_rs,max_br,max_sul,max_rs,max_pub_br,max_pub_sul,max_pub_rs,media_br,media_sul,media_rs,media_pub_br,media_pub_sul,media_pub_rs,total_br,total_sul,total_rs,total_pub_br,total_pub_sul,total_pub_rs
2011,2001,6,9,Nota_Padronizada_Regime_Trabalho,5.0,227,39,7,164,26,5,5.0,5.0,5.0,5.0,5.0,5.0,3.34,3.33,3.31,4.46,4.58,5.0,863,157,49,219,31,5
2011,2001,6,10,Concluintes_Participantes,281.0,28,7,3,10,2,2,7905.0,7905.0,7905.0,952.0,383.0,383.0,86.32,167.76,200.82,72.67,71.9,158.2,863,157,49,219,31,5
2011,2001,6,12,Num_Docentes,149.0,19,2,2,13,1,1,739.0,203.0,203.0,739.0,149.0,149.0,29.32,30.55,41.9,47.43,47.06,97.2,863,157,49,219,31,5
2011,2402,5,9,Nota_Padronizada_Regime_Trabalho,5.0,121,20,6,105,17,4,5.0,5.0,5.0,5.0,5.0,5.0,3.85,3.98,3.89,4.49,4.62,5.0,265,48,21,131,19,4
2011,2402,5,10,Concluintes_Participantes,37.0,94,20,6,64,10,2,300.0,300.0,89.0,211.0,89.0,89.0,38.02,41.94,29.14,44.28,41.68,43.25,265,48,21,131,19,4
2011,2402,5,12,Num_Docentes,23.0,94,22,13,63,11,4,262.0,262.0,262.0,262.0,262.0,262.0,27.05,29.02,36.95,35.56,39.89,87.25,265,48,21,131,19,4
2011,2501,1,9,Nota_Padronizada_Regime_Trabalho,5.0,33,12,5,29,10,4,5.0,5.0,5.0,5.0,5.0,5.0,3.91,3.86,4.29,4.73,4.47,5.0,67,23,8,34,12,4
2011,2501,1,10,Concluintes_Participantes,20.0,34,11,3,15,3,2,286.0,86.0,41.0,236.0,41.0,41.0,38.69,28.26,21.13,33.5,18.08,22.25,67,23,8,34,12,4
2011,2501,1,12,Num_Docentes,29.0,25,7,6,21,5,4,484.0,85.0,85.0,484.0,85.0,85.0,37.99,26.0,42.0,55.91,28.58,47.25,67,23,8,34,12,4
2011,3001,2,9,Nota_Padronizada_Regime_Trabalho,0.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.77,4.66,4.44,4.05,4.96,5.0,51,11,4,39,8,2
2011,3001,2,10,Concluintes_Participantes,25.0,,,,,,,152.0,115.0,50.0,152.0,115.0,50.0,34.65,29.18,22.25,39.49,34.38,30.5,51,11,4,39,8,2
2011,3001,2,12,Num_Docentes,0.0,,,,,,,206.0,181.0,181.0,206.0,181.0,181.0,37.61,37.0,63.0,43.87,47.5,117.5,51,11,4,39,8,2
2011,3002,2,9,Nota_Padronizada_Regime_Trabalho,5.0,94,17,4,89,16,4,5.0,5.0,5.0,5.0,5.0,5.0,4.21,4.24,4.17,4.65,5.0,5.0,166,32,12,109,16,4
2011,3002,2,10,Concluintes_Participantes,31.0,81,15,3,66,12,3,179.0,148.0,43.0,179.0,148.0,43.0,37.28,31.38,19.75,44.11,41.0,32.0,166,32,12,109,16,4
2011,3002,2,12,Num_Docentes,40.0,32,8,4,31,7,3,307.0,239.0,239.0,307.0,239.0,239.0,31.4,29.56,41.5,39.57,43.38,88.5,166,32,12,109,16,4
2011,3202,5,9,Nota_Padronizada_Regime_Trabalho,5.0,44,13,4,37,11,3,5.0,5.0,5.0,5.0,5.0,5.0,3.8,4.27,4.28,4.67,5.0,5.0,98,23,9,42,11,3
2011,3202,5,10,Concluintes_Participantes,32.0,29,8,2,14,5,1,164.0,81.0,41.0,81.0,81.0,32.0,27.98,26.78,15.56,29.86,34.64,18.0,98,23,9,42,11,3
2011,3202,5,12,Num_Docentes,18.0,56,15,7,32,8,3,293.0,104.0,104.0,293.0,104.0,104.0,28.72,24.96,30.44,44.5,31.27,48.0,98,23,9,42,11,3
2011,3501,7,9,Nota_Padronizada_Regime_Trabalho,5.0,104,21,5,74,15,4,5.0,5.0,5.0,5.0,5.0,5.0,3.44,3.54,3.48,4.45,4.34,5.0,414,96,37,98,19,4
2011,3501,7,10,Concluintes_Participantes,48.0,140,31,13,38,5,2,308.0,138.0,138.0,168.0,81.0,52.0,44.9,39.11,38.14,48.32,37.74,43.5,414,96,37,98,19,4
2011,3501,7,12,Num_Docentes,41.0,60,17,8,35,8,3,330.0,138.0,127.0,330.0,138.0,127.0,29.22,28.51,32.49,45.15,42.47,61.5,414,96,37,98,19,4
2011,4004,10,9,Nota_Padronizada_Regime_Trabalho,5.0,89,14,5,69,12,4,5.0,5.0,5.0,5.0,5.0,5.0,3.58,3.52,3.45,4.6,4.45,5.0,300,59,27,87,16,4
2011,4004,10,10,Concluintes_Participantes,19.0,180,37,17,60,12,2,409.0,95.0,95.0,151.0,95.0,95.0,30.17,26.24,28.11,34.84,33.94,34.5,300,59,27,87,16,4
2011,4004,10,12,Num_Docentes,37.0,77,16,10,41,7,2,476.0,371.0,371.0,470.0,371.0,371.0,39.72,37.31,47.3,64.52,59.38,116.5,300,59,27,87,16,4
2011,4301,1,9,Nota_Padronizada_Regime_Trabalho,5.0,37,10,3,37,10,3,5.0,5.0,5.0,5.0,5.0,5.0,4.05,4.11,4.34,4.92,4.72,5.0,60,16,5,39,11,3
2011,4301,1,10,Concluintes_Participantes,9.0,51,12,4,31,7,2,71.0,49.0,49.0,65.0,27.0,9.0,21.42,15.88,18.8,20.38,12.09,8.67,60,16,5,39,11,3
2011,4301,1,12,Num_Docentes,35.0,16,4,2,15,4,2,127.0,65.0,65.0,127.0,65.0,65.0,32.28,24.5,33.8,39.64,28.55,42.33,60,16,5,39,11,3
2011,5401,5,9,Nota_Padronizada_Regime_Trabalho,5.0,32,5,4,30,4,3,5.0,5.0,5.0,5.0,5.0,5.0,4.13,5.0,5.0,4.54,5.0,5.0,45,5,4,36,4,3
2011,5401,5,10,Concluintes_Participantes,29.0,26,3,2,23,3,2,142.0,142.0,142.0,142.0,142.0,142.0,41.89,53.6,50.0,45.22,63.25,61.67,45,5,4,36,4,3
2011,5401,5,12,Num_Docentes,26.0,32,3,2,28,3,2,401.0,232.0,232.0,401.0,232.0,232.0,61.6,65.0,70.0,71.03,80.5,92.33,45,5,4,36,4,3
2011,5710,10,9,Nota_Padronizada_Regime_Trabalho,5.0,65,14,4,59,14,4,5.0,5.0,5.0,5.0,5.0,5.0,3.58,3.97,3.69,4.72,4.84,5.0,179,38,14,69,16,4
2011,5710,10,10,Concluintes_Participantes,81.0,21,4,1,10,4,1,174.0,168.0,81.0,168.0,168.0,81.0,41.59,41.61,32.0,46.51,50.5,47.75,179,38,14,69,16,4
2011,5710,10,12,Num_Docentes,79.0,44,9,5,31,7,3,464.0,263.0,263.0,464.0,263.0,263.0,63.92,59.08,73.5,94.22,81.31,130.25,179,38,14,69,16,4
2011,5806,10,9,Nota_Padronizada_Regime_Trabalho,5.0,50,12,5,46,12,5,5.0,5.0,5.0,5.0,5.0,5.0,3.73,4.01,4.15,4.92,4.83,5.0,131,27,9,52,13,5
2011,5806,10,10,Concluintes_Participantes,43.0,49,8,3,27,4,2,209.0,125.0,82.0,125.0,125.0,82.0,39.27,35.59,31.22,46.81,44.08,32.2,131,27,9,52,13,5
2011,5806,10,12,Num_Docentes,80.0,23,5,2,19,5,2,464.0,409.0,236.0,464.0,409.0,236.0,59.3,62.74,63.33,96.25,97.23,80.2,131,27,9,52,13,5
2011,5902,10,9,Nota_Padronizada_Regime_Trabalho,5.0,45,10,3,41,10,3,5.0,5.0,5.0,5.0,5.0,5.0,3.87,3.86,3.58,4.78,5.0,5.0,114,30,16,53,10,3
2011,5902,10,10,Concluintes_Participantes,70.0,27,5,4,12,2,2,289.0,143.0,97.0,174.0,93.0,93.0,49.61,42.57,44.81,48.45,42.7,71.0,114,30,16,53,10,3
2011,5902,10,12,Num_Docentes,59.0,48,14,9,30,7,3,502.0,201.0,201.0,502.0,201.0,201.0,69.11,64.07,75.25,88.45,85.5,135.0,114,30,16,53,10,3
2011,6008,10,9,Nota_Padronizada_Regime_Trabalho,5.0,32,12,8,30,11,7,5.0,5.0,5.0,5.0,5.0,5.0,4.02,4.25,4.65,4.84,4.74,5.0,63,23,11,35,13,7
2011,6008,10,10,Concluintes_Participantes,44.0,21,6,4,15,5,3,170.0,85.0,85.0,170.0,85.0,85.0,41.63,33.83,31.55,46.26,35.92,28.57,63,23,11,35,13,7
2011,6008,10,12,Num_Docentes,67.0,26,9,5,22,7,3,332.0,234.0,234.0,332.0,234.0,234.0,79.3,58.26,66.0,108.2,69.15,65.0,63,23,11,35,13,7
2011,6405,3,9,Nota_Padronizada_Regime_Trabalho,5.0,36,5,3,32,5,3,5.0,5.0,5.0,5.0,5.0,5.0,4.52,3.44,5.0,4.77,4.0,5.0,42,9,3,35,7,3
2011,6405,3,10,Concluintes_Participantes,56.0,9,3,1,8,2,1,74.0,74.0,56.0,66.0,65.0,56.0,34.57,43.67,44.67,34.89,40.86,44.67,42,9,3,35,7,3
2011,6405,3,12,Num_Docentes,96.0,6,1,1,6,1,1,549.0,96.0,96.0,549.0,96.0,96.0,80.36,43.22,55.67,92.74,49.14,55.67,42,9,3,35,7,3
2011,6405,8,9,Nota_Padronizada_Regime_Trabalho,5.0,36,5,3,32,5,3,5.0,5.0,5.0,5.0,5.0,5.0,4.52,3.44,5.0,4.77,4.0,5.0,42,9,3,35,7,3
2011,6405,8,10,Concluintes_Participantes,53.0,11,4,2,10,3,2,74.0,74.0,56.0,66.0,65.0,56.0,34.57,43.67,44.67,34.89,40.86,44.67,42,9,3,35,7,3
2011,6405,8,12,Num_Docentes,37.0,25,4,2,25,4,2,549.0,96.0,96.0,549.0,96.0,96.0,80.36,43.22,55.67,92.74,49.14,55.67,42,9,3,35,7,3
2012,1,5,9,Nota_Padronizada_Regime_Trabalho,5.0,249,41,7,121,26,7,5.0,5.0,5.0,5.0,5.0,5.0,3.25,3.12,2.94,4.31,4.13,5.0,1366,306,100,174,44,7
2012,1,5,10,Concluintes_Participantes,83.0,424,99,36,55,13,2,5421.0,5421.0,3571.0,425.0,397.0,270.0,98.12,114.25,130.02,78.82,81.61,87.43,1366,306,100,174,44,7
2012,1,9,9,Nota_Padronizada_Regime_Trabalho,5.0,249,41,7,121,26,7,5.0,5.0,5.0,5.0,5.0,5.0,3.25,3.12,2.94,4.31,4.13,5.0,1366,306,100,174,44,7
2012,1,9,10,Concluintes_Participantes,59.0,629,152,55,82,21,4,5421.0,5421.0,3571.0,425.0,397.0,270.0,98.12,114.25,130.02,78.82,81.61,87.43,1366,306,100,174,44,7
2012,1,12,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.25,3.12,2.94,4.31,4.13,5.0,1366,306,100,174,44,7
2012,1,12,10,Concluintes_Participantes,0.0,,,,,,,5421.0,5421.0,3571.0,425.0,397.0,270.0,98.12,114.25,130.02,78.82,81.61,87.43,1366,306,100,174,44,7
2012,2,5,9,Nota_Padronizada_Regime_Trabalho,5.0,148,27,5,75,14,4,5.0,5.0,5.0,5.0,5.0,5.0,3.39,3.34,3.28,4.45,4.34,5.0,853,196,70,107,23,4
2012,2,5,10,Concluintes_Participantes,102.0,307,69,27,42,13,3,1537.0,1090.0,1090.0,647.0,221.0,178.0,116.52,95.36,105.8,103.28,102.48,113.0,853,196,70,107,23,4
2012,13,5,9,Nota_Padronizada_Regime_Trabalho,5.0,68,19,5,64,17,4,5.0,5.0,5.0,5.0,5.0,5.0,3.87,4.11,3.98,4.72,4.77,5.0,153,39,15,76,19,4
2012,13,5,10,Concluintes_Participantes,20.0,117,29,7,66,16,2,366.0,195.0,157.0,216.0,195.0,157.0,51.35,45.21,34.67,58.93,59.0,51.75,153,39,15,76,19,4
2012,13,9,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.87,4.11,3.98,4.72,4.77,5.0,153,39,15,76,19,4
2012,13,9,10,Concluintes_Participantes,0.0,,,,,,,366.0,195.0,157.0,216.0,195.0,157.0,51.35,45.21,34.67,58.93,59.0,51.75,153,39,15,76,19,4
2012,18,5,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.76,3.83,3.87,4.45,4.49,5.0,341,83,32,60,11,2
2012,18,5,10,Concluintes_Participantes,1.0,,,,,,,366.0,239.0,239.0,221.0,149.0,43.0,57.7,46.83,46.16,54.28,55.09,34.0,341,83,32,60,11,2
2012,22,5,9,Nota_Padronizada_Regime_Trabalho,5.0,151,33,4,81,23,3,5.0,5.0,5.0,5.0,5.0,5.0,3.33,3.22,2.87,4.51,4.33,5.0,771,182,60,114,36,3
2012,22,5,10,Concluintes_Participantes,63.0,208,54,18,47,14,3,1929.0,1929.0,169.0,277.0,166.0,139.0,58.03,61.25,47.45,61.47,55.67,94.0,771,182,60,114,36,3
2012,26,1,9,Nota_Padronizada_Regime_Trabalho,5.0,27,10,4,24,7,3,5.0,5.0,5.0,5.0,5.0,5.0,3.53,3.8,3.9,4.38,4.17,5.0,117,44,15,33,12,3
2012,26,1,10,Concluintes_Participantes,45.0,53,16,6,11,3,1,398.0,140.0,131.0,176.0,89.0,45.0,60.92,46.16,49.47,53.82,39.83,40.67,117,44,15,33,12,3
2012,81,5,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.21,3.47,2.99,4.95,5.0,5.0,64,13,7,9,1,1
2012,81,5,10,Concluintes_Participantes,0.0,,,,,,,193.0,96.0,96.0,120.0,32.0,32.0,52.72,34.31,27.14,47.89,32.0,32.0,64,13,7,9,1,1
2012,85,12,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,2.82,2.64,3.16,1.58,4.3,5.0,122,37,12,14,2,1
2012,85,12,10,Concluintes_Participantes,12.0,,,,,,,3739.0,3739.0,164.0,142.0,75.0,18.0,121.48,224.76,42.75,64.79,46.5,18.0,122,37,12,14,2,1
2012,803,5,9,Nota_Padronizada_Regime_Trabalho,5.0,51,13,4,41,10,4,5.0,5.0,5.0,5.0,5.0,5.0,3.6,3.95,4.15,4.55,4.92,5.0,216,47,18,50,11,4
2012,803,5,10,Concluintes_Participantes,22.0,144,33,14,38,9,4,285.0,169.0,169.0,135.0,73.0,73.0,43.45,35.89,44.06,40.1,31.73,36.75,216,47,18,50,11,4
2012,803,8,9,Nota_Padronizada_Regime_Trabalho,5.0,51,13,4,41,10,4,5.0,5.0,5.0,5.0,5.0,5.0,3.6,3.95,4.15,4.55,4.92,5.0,216,47,18,50,11,4
2012,803,8,10,Concluintes_Participantes,24.0,133,28,12,34,7,3,285.0,169.0,169.0,135.0,73.0,73.0,43.45,35.89,44.06,40.1,31.73,36.75,216,47,18,50,11,4
2012,804,5,9,Nota_Padronizada_Regime_Trabalho,5.0,41,10,3,21,6,3,5.0,5.0,5.0,5.0,5.0,5.0,3.37,3.65,3.77,4.16,4.34,5.0,284,51,19,30,9,3
2012,804,5,10,Concluintes_Participantes,23.0,188,35,13,17,5,2,580.0,174.0,174.0,87.0,87.0,87.0,50.65,42.9,51.16,33.4,33.56,44.0,284,51,19,30,9,3
2013,5,3,9,Nota_Padronizada_Regime_Trabalho,5.0,58,12,4,41,10,4,5.0,5.0,5.0,5.0,5.0,5.0,3.98,3.98,4.02,4.72,4.48,5.0,143,33,10,47,13,4
2013,5,3,10,Concluintes_Participantes,101.0,11,2,2,6,1,1,150.0,116.0,116.0,150.0,101.0,101.0,47.88,53.33,60.8,56.32,55.23,53.0,143,33,10,47,13,4
2013,6,4,9,Nota_Padronizada_Regime_Trabalho,5.0,59,13,4,44,9,3,5.0,5.0,5.0,5.0,5.0,5.0,3.89,3.87,4.12,4.76,4.48,5.0,173,32,10,51,11,3
2013,6,4,10,Concluintes_Participantes,63.0,57,10,5,20,4,3,151.0,124.0,124.0,139.0,106.0,91.0,56.05,55.59,63.9,56.59,57.27,79.67,173,32,10,51,11,3
2013,12,4,9,Nota_Padronizada_Regime_Trabalho,5.0,68,12,5,52,10,5,5.0,5.0,5.0,5.0,5.0,5.0,4.18,3.6,4.06,4.77,4.27,5.0,154,28,11,59,12,5
2013,12,4,10,Concluintes_Participantes,50.0,129,22,11,41,10,5,312.0,182.0,166.0,294.0,164.0,122.0,94.34,78.61,82.91,84.36,76.75,79.6,154,28,11,59,12,5
2013,17,3,9,Nota_Padronizada_Regime_Trabalho,5.0,84,17,6,76,14,5,5.0,5.0,5.0,5.0,5.0,5.0,4.04,3.74,3.58,4.69,4.49,5.0,162,42,16,92,19,5
2013,17,3,10,Concluintes_Participantes,151.0,4,2,2,4,2,2,211.0,196.0,196.0,211.0,196.0,196.0,43.62,52.21,56.0,48.49,60.0,96.4,162,42,16,92,19,5
2013,17,8,9,Nota_Padronizada_Regime_Trabalho,5.0,84,17,6,76,14,5,5.0,5.0,5.0,5.0,5.0,5.0,4.04,3.74,3.58,4.69,4.49,5.0,162,42,16,92,19,5
2013,17,8,10,Concluintes_Participantes,51.0,40,14,5,28,8,4,211.0,196.0,196.0,211.0,196.0,196.0,43.62,52.21,56.0,48.49,60.0,96.4,162,42,16,92,19,5
2013,19,4,9,Nota_Padronizada_Regime_Trabalho,5.0,87,18,3,47,9,3,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.75,4.86,4.65,5.0,263,56,20,52,12,3
2013,19,4,10,Concluintes_Participantes,103.0,12,2,1,5,2,1,266.0,204.0,103.0,204.0,204.0,103.0,43.51,37.66,36.7,55.44,59.58,82.0,263,56,20,52,12,3
2013,23,4,9,Nota_Padronizada_Regime_Trabalho,5.0,148,26,8,85,17,7,5.0,5.0,5.0,5.0,5.0,5.0,4.02,4.02,4.13,4.79,4.66,5.0,463,79,27,97,19,7
2013,23,4,10,Concluintes_Participantes,45.0,185,19,10,34,8,3,422.0,94.0,90.0,109.0,80.0,80.0,49.33,34.94,42.15,38.61,38.05,42.43,463,79,27,97,19,7
2013,23,9,9,Nota_Padronizada_Regime_Trabalho,5.0,148,26,8,85,17,7,5.0,5.0,5.0,5.0,5.0,5.0,4.02,4.02,4.13,4.79,4.66,5.0,463,79,27,97,19,7
2013,23,9,10,Concluintes_Participantes,39.0,217,24,12,43,10,4,422.0,94.0,90.0,109.0,80.0,80.0,49.33,34.94,42.15,38.61,38.05,42.43,463,79,27,97,19,7
2013,27,4,9,Nota_Padronizada_Regime_Trabalho,5.0,24,5,3,17,4,3,5.0,5.0,5.0,5.0,5.0,5.0,4.1,4.07,3.63,4.98,4.94,5.0,54,13,7,18,5,3
2013,27,4,10,Concluintes_Participantes,21.0,29,5,3,15,4,2,80.0,33.0,33.0,45.0,30.0,28.0,25.2,19.62,21.43,27.89,24.6,23.0,54,13,7,18,5,3
2013,28,9,9,Nota_Padronizada_Regime_Trabalho,5.0,77,14,6,45,7,5,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.96,4.8,4.68,5.0,246,51,21,53,10,5
2013,28,9,10,Concluintes_Participantes,3.0,246,51,21,53,10,5,262.0,63.0,63.0,107.0,41.0,41.0,40.09,29.51,33.19,39.6,22.5,20.4,246,51,21,53,10,5
2013,36,4,9,Nota_Padronizada_Regime_Trabalho,5.0,81,21,9,32,7,4,5.0,5.0,5.0,5.0,5.0,5.0,3.96,3.97,4.07,4.79,4.41,5.0,316,61,27,38,9,4
2013,36,4,10,Concluintes_Participantes,21.0,192,37,18,31,6,3,152.0,119.0,119.0,111.0,64.0,37.0,32.48,29.87,32.52,34.37,28.67,23.75,316,61,27,38,9,4
2013,38,5,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.96,3.9,3.9,4.73,4.7,5.0,209,35,12,45,9,1
2013,38,5,10,Concluintes_Participantes,0.0,,,,,,,6471.0,6471.0,1725.0,406.0,102.0,41.0,132.22,261.91,164.0,74.69,43.44,41.0,209,35,12,45,9,1
2013,51,3,9,Nota_Padronizada_Regime_Trabalho,5.0,54,11,4,54,11,4,5.0,5.0,5.0,5.0,5.0,5.0,4.54,4.53,5.0,4.87,4.53,5.0,69,13,4,59,13,4
2013,51,3,10,Concluintes_Participantes,47.0,10,2,1,10,2,1,67.0,67.0,47.0,67.0,67.0,47.0,27.83,30.46,29.5,28.83,30.46,29.5,69,13,4,59,13,4
2013,51,9,9,Nota_Padronizada_Regime_Trabalho,5.0,54,11,4,54,11,4,5.0,5.0,5.0,5.0,5.0,5.0,4.54,4.53,5.0,4.87,4.53,5.0,69,13,4,59,13,4
2013,51,9,10,Concluintes_Participantes,33.0,26,7,2,24,7,2,67.0,67.0,47.0,67.0,67.0,47.0,27.83,30.46,29.5,28.83,30.46,29.5,69,13,4,59,13,4
2013,90,12,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.77,3.31,3.82,4.07,3.75,5.0,39,11,6,15,4,3
2013,90,12,10,Concluintes_Participantes,9.0,,,,,,,133.0,127.0,35.0,133.0,26.0,26.0,30.97,26.82,19.33,41.2,16.5,18.67,39,11,6,15,4,3
2013,92,12,9,Nota_Padronizada_Regime_Trabalho,5.0,31,9,7,22,7,6,5.0,5.0,5.0,5.0,5.0,5.0,3.78,3.78,4.09,4.95,4.97,4.97,111,23,15,25,8,7
2013,92,12,10,Concluintes_Participantes,15.0,90,16,11,22,5,4,1647.0,1647.0,38.0,223.0,49.0,23.0,47.32,90.61,16.6,37.8,17.13,12.57,111,23,15,25,8,7
2013,3501,7,9,Nota_Padronizada_Regime_Trabalho,5.0,61,18,4,31,10,2,5.0,5.0,5.0,5.0,5.0,5.0,3.75,3.8,3.71,4.62,4.54,5.0,258,63,22,37,12,2
2013,3501,7,10,Concluintes_Participantes,51.0,81,24,8,13,4,1,257.0,120.0,120.0,231.0,75.0,51.0,46.22,46.4,47.09,48.81,39.33,37.5,258,63,22,37,12,2
2014,21,10,9,Nota_Padronizada_Regime_Trabalho,5.0,50,9,3,37,7,3,5.0,5.0,5.0,5.0,5.0,5.0,3.74,3.81,3.74,4.64,3.97,5.0,204,47,20,46,11,3
2014,21,10,10,Concluintes_Participantes,43.0,138,35,12,36,10,3,307.0,167.0,155.0,187.0,96.0,77.0,66.38,63.55,63.95,64.76,59.09,65.0,204,47,20,46,11,3
2014,21,10,11,Concluintes_Participantes_Nota_Enem,6.0,173,38,12,40,10,2,97.0,78.0,60.0,53.0,48.0,19.0,21.75,18.43,12.3,18.5,18.82,9.0,204,47,20,46,11,3
2014,21,10,12,Num_Docentes,43.0,87,21,11,25,6,3,478.0,104.0,104.0,478.0,104.0,104.0,48.68,44.0,47.95,65.33,47.27,67.33,204,47,20,46,11,3
2014,21,10,13,"Num_Matrículas",144.0,174,43,18,45,11,3,996.0,922.0,697.0,967.0,646.0,646.0,395.38,381.49,335.43,352.88,363.09,381.0,204,47,20,46,11,3
2014,79,11,9,Nota_Padronizada_Regime_Trabalho,5.0,46,5,1,10,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.81,3.31,2.82,4.85,5.0,5.0,157,22,10,13,1,1
2014,79,11,10,Concluintes_Participantes,23.0,58,9,5,7,1,1,118.0,74.0,62.0,41.0,23.0,23.0,21.9,22.55,22.9,23.62,23.0,23.0,157,22,10,13,1,1
2014,79,11,11,Concluintes_Participantes_Nota_Enem,12.0,45,4,2,9,1,1,46.0,46.0,13.0,25.0,12.0,12.0,9.37,8.91,7.4,14.15,12.0,12.0,157,22,10,13,1,1
2014,79,11,12,Num_Docentes,21.0,40,4,3,4,1,1,141.0,57.0,57.0,46.0,21.0,21.0,18.36,16.77,22.1,17.15,21.0,21.0,157,22,10,13,1,1
2014,79,11,13,"Num_Matrículas",188.0,27,3,2,2,1,1,624.0,403.0,403.0,252.0,188.0,188.0,121.68,100.18,124.9,111.77,188.0,188.0,157,22,10,13,1,1
2014,701,2,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,4.54,5.0,5.0,4.8,5.0,5.0,37,6,2,35,6,2
2014,701,2,10,Concluintes_Participantes,2.0,,,,,,,61.0,61.0,19.0,61.0,61.0,19.0,9.7,18.0,12.0,9.97,18.0,12.0,37,6,2,35,6,2
2014,701,2,11,Concluintes_Participantes_Nota_Enem,1.0,,,,,,,31.0,31.0,12.0,31.0,31.0,12.0,5.22,9.5,8.5,5.31,9.5,8.5,37,6,2,35,6,2
2014,701,2,12,Num_Docentes,27.0,,,,,,,358.0,93.0,93.0,358.0,93.0,93.0,71.27,47.17,66.5,73.6,47.17,66.5,37,6,2,35,6,2
2014,701,2,13,"Num_Matrículas",23.0,,,,,,,212.0,107.0,107.0,212.0,107.0,107.0,58.27,74.5,90.0,60.91,74.5,90.0,37,6,2,35,6,2
2014,702,2,9,Nota_Padronizada_Regime_Trabalho,5.0,181,32,10,152,26,8,5.0,5.0,5.0,5.0,5.0,5.0,4.25,4.18,3.8,4.75,4.76,5.0,328,65,28,193,31,8
2014,702,2,10,Concluintes_Participantes,13.0,244,41,15,148,22,5,393.0,323.0,323.0,393.0,323.0,323.0,31.2,22.52,26.25,34.92,29.84,54.75,328,65,28,193,31,8
2014,702,2,11,Concluintes_Participantes_Nota_Enem,6.0,252,43,18,157,23,6,123.0,76.0,76.0,123.0,76.0,76.0,12.44,8.91,9.11,13.87,10.71,15.25,328,65,28,193,31,8
2014,702,2,12,Num_Docentes,69.0,29,5,2,26,4,2,685.0,84.0,79.0,685.0,82.0,79.0,31.67,26.03,28.25,41.52,31.42,43.0,328,65,28,193,31,8
2014,702,2,13,"Num_Matrículas",228.0,62,7,3,55,6,3,949.0,516.0,516.0,949.0,516.0,516.0,145.43,102.11,101.04,188.74,139.81,194.88,328,65,28,193,31,8
2014,903,1,9,Nota_Padronizada_Regime_Trabalho,5.0,15,5,1,15,5,1,5.0,5.0,5.0,5.0,5.0,5.0,3.96,5.0,5.0,4.76,5.0,5.0,27,5,1,19,5,1
2014,903,1,10,Concluintes_Participantes,6.0,23,5,1,17,5,1,96.0,28.0,6.0,96.0,28.0,6.0,23.56,15.4,6.0,24.53,15.4,6.0,27,5,1,19,5,1
2014,903,1,11,Concluintes_Participantes_Nota_Enem,2.0,20,4,1,14,4,1,42.0,13.0,2.0,42.0,13.0,2.0,10.7,5.4,2.0,10.11,5.4,2.0,27,5,1,19,5,1
2014,903,1,12,Num_Docentes,23.0,19,3,1,14,3,1,293.0,60.0,23.0,293.0,60.0,23.0,67.11,27.4,23.0,76.63,27.4,23.0,27,5,1,19,5,1
2014,903,1,13,"Num_Matrículas",66.0,17,2,1,12,2,1,556.0,126.0,66.0,556.0,126.0,66.0,132.0,51.8,66.0,139.58,51.8,66.0,27,5,1,19,5,1
2014,904,1,9,Nota_Padronizada_Regime_Trabalho,5.0,116,16,2,94,12,2,5.0,5.0,5.0,5.0,5.0,5.0,4.3,4.1,3.38,4.65,4.63,5.0,203,30,13,121,14,2
2014,904,1,10,Concluintes_Participantes,26.0,117,13,5,87,7,1,699.0,699.0,107.0,247.0,135.0,26.0,49.63,51.17,29.15,55.13,31.14,18.0,203,30,13,121,14,2
2014,904,1,11,Concluintes_Participantes_Nota_Enem,9.0,136,9,2,98,5,1,285.0,285.0,42.0,113.0,35.0,9.0,21.66,18.43,7.15,25.65,11.07,8.5,203,30,13,121,14,2
2014,904,1,12,Num_Docentes,58.0,25,3,2,23,2,1,526.0,85.0,85.0,526.0,76.0,58.0,34.75,27.87,34.62,44.05,30.64,55.0,203,30,13,121,14,2
